"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"	"logRT"	"logRT.winz"	"RT.winz"	"ParRace"	"ParGender"
2	135	"C:\Hannah's FYP\White9_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	715	1	0	25	"Incon"	6.57228254269401	6.57228254269401	715	NA	NA
2	136	"C:\Hannah's FYP\White11_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	615	2	0	25	"Con"	6.42162226780652	6.42162226780652	615	NA	NA
2	137	"C:\Hannah's FYP\Black14_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	1895	1	0	25	"Con"	7.54697411751653	6.95962053804424	1050.90465422333	NA	NA
2	138	"C:\Hannah's FYP\White24_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	640	1	0	25	"Incon"	6.46146817635372	6.46146817635372	640	NA	NA
2	139	"C:\Hannah's FYP\Black7_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	645	1	0	25	"Con"	6.46925031679577	6.46925031679577	645	NA	NA
2	140	"C:\Hannah's FYP\Black12_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	516	2	0	25	"Incon"	6.24610676548156	6.24610676548156	516	NA	NA
2	141	"C:\Hannah's FYP\Black11_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	576	1	0	25	"Con"	6.35610766069589	6.35610766069589	576	NA	NA
2	142	"C:\Hannah's FYP\Black20_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	334	1	1	25	"Incon"	5.8111409929767	5.8111409929767	334	NA	NA
2	143	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	592	2	0	25	"Incon"	6.38350663488401	6.38350663488401	592	NA	NA
2	144	"C:\Hannah's FYP\Black24_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	597	2	0	25	"Incon"	6.3919171133926	6.3919171133926	597	NA	NA
2	145	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	622	1	0	25	"Incon"	6.43294009273918	6.43294009273918	622	NA	NA
2	146	"C:\Hannah's FYP\White11_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	478	2	0	25	"Con"	6.16961073249146	6.16961073249146	478	NA	NA
2	147	"C:\Hannah's FYP\Black23_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	728	1	0	25	"Con"	6.59030104819669	6.59030104819669	728	NA	NA
2	148	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	419	2	0	25	"Con"	6.03787091992214	6.03787091992214	419	NA	NA
2	149	"C:\Hannah's FYP\White3_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	516	2	0	25	"Con"	6.24610676548156	6.24610676548156	516	NA	NA
2	150	"C:\Hannah's FYP\Black18_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	624	2	0	25	"Incon"	6.43615036836943	6.43615036836943	624	NA	NA
2	151	"C:\Hannah's FYP\Black22_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	549	2	0	25	"Incon"	6.30809844150953	6.30809844150953	549	NA	NA
2	152	"C:\Hannah's FYP\White8_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	600	2	0	25	"Con"	6.39692965521615	6.39692965521615	600	NA	NA
2	153	"C:\Hannah's FYP\White17_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	577	2	0	25	"Con"	6.3578422665081	6.3578422665081	577	NA	NA
2	154	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	466	2	0	25	"Incon"	6.14418563412565	6.14418563412565	466	NA	NA
2	155	"C:\Hannah's FYP\White4_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	561	1	0	25	"Incon"	6.3297209055227	6.3297209055227	561	NA	NA
2	156	"C:\Hannah's FYP\Black4_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	644	2	0	25	"Incon"	6.46769872610435	6.46769872610435	644	NA	NA
2	157	"C:\Hannah's FYP\Black18_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	466	1	0	25	"Con"	6.14418563412565	6.14418563412565	466	NA	NA
2	158	"C:\Hannah's FYP\White16_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	649	2	0	25	"Con"	6.47543271670409	6.47543271670409	649	NA	NA
2	159	"C:\Hannah's FYP\Black19_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	536	2	0	25	"Incon"	6.2841341610708	6.2841341610708	536	NA	NA
2	160	"C:\Hannah's FYP\Black21_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	440	2	0	25	"Incon"	6.08677472691231	6.08677472691231	440	NA	NA
2	161	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	855	2	0	25	"Incon"	6.75110146893676	6.75110146893676	855	NA	NA
2	162	"C:\Hannah's FYP\White9_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	445	2	0	25	"Con"	6.09807428216624	6.09807428216624	445	NA	NA
2	163	"C:\Hannah's FYP\White20_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	776	2	0	25	"Con"	6.65415252018322	6.65415252018322	776	NA	NA
2	164	"C:\Hannah's FYP\White7_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	553	2	0	25	"Con"	6.31535800152233	6.31535800152233	553	NA	NA
2	165	"C:\Hannah's FYP\White17_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	604	1	0	25	"Incon"	6.40357419793482	6.40357419793482	604	NA	NA
2	166	"C:\Hannah's FYP\White14_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	568	2	0	25	"Con"	6.34212141872115	6.34212141872115	568	NA	NA
2	167	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	1418	1	0	25	"Con"	7.25700270709207	6.95962053804424	1050.90465422333	NA	NA
2	168	"C:\Hannah's FYP\White13_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	568	2	0	25	"Con"	6.34212141872115	6.34212141872115	568	NA	NA
2	169	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	602	1	0	25	"Con"	6.40025744530882	6.40025744530882	602	NA	NA
2	170	"C:\Hannah's FYP\Black6_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	594	1	0	25	"Con"	6.38687931936265	6.38687931936265	594	NA	NA
2	171	"C:\Hannah's FYP\Black8_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	641	1	0	25	"Con"	6.46302945692067	6.46302945692067	641	NA	NA
2	172	"C:\Hannah's FYP\White2_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	504	1	0	25	"Incon"	6.22257626807137	6.22257626807137	504	NA	NA
2	173	"C:\Hannah's FYP\Black24_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	817	2	0	25	"Incon"	6.70563909486	6.70563909486	817	NA	NA
2	174	"C:\Hannah's FYP\White8_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	649	1	0	25	"Incon"	6.47543271670409	6.47543271670409	649	NA	NA
2	175	"C:\Hannah's FYP\Black6_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	648	2	0	25	"Incon"	6.47389069635227	6.47389069635227	648	NA	NA
2	176	"C:\Hannah's FYP\Black5_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	663	1	0	25	"Con"	6.49677499018586	6.49677499018586	663	NA	NA
2	177	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	573	1	0	25	"Incon"	6.35088571671474	6.35088571671474	573	NA	NA
2	178	"C:\Hannah's FYP\White10_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	511	1	0	25	"Incon"	6.2363695902037	6.2363695902037	511	NA	NA
2	179	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	804	2	0	25	"Con"	6.68959926917897	6.68959926917897	804	NA	NA
2	180	"C:\Hannah's FYP\Black3_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	626	2	0	25	"Incon"	6.4393503711001	6.4393503711001	626	NA	NA
2	181	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	610	1	0	25	"Incon"	6.41345895716736	6.41345895716736	610	NA	NA
2	182	"C:\Hannah's FYP\Black8_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	504	2	0	25	"Incon"	6.22257626807137	6.22257626807137	504	NA	NA
2	183	"C:\Hannah's FYP\Black4_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	660	1	0	25	"Con"	6.49223983502047	6.49223983502047	660	NA	NA
2	184	"C:\Hannah's FYP\Black2_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	507	1	0	25	"Con"	6.22851100359118	6.22851100359118	507	NA	NA
2	185	"C:\Hannah's FYP\White12_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	535	1	0	25	"Incon"	6.28226674689601	6.28226674689601	535	NA	NA
2	186	"C:\Hannah's FYP\Black23_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	639	2	0	25	"Incon"	6.45990445437753	6.45990445437753	639	NA	NA
2	187	"C:\Hannah's FYP\White16_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	686	1	0	25	"Incon"	6.53087762772588	6.53087762772588	686	NA	NA
2	188	"C:\Hannah's FYP\Black7_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	568	1	0	25	"Con"	6.34212141872115	6.34212141872115	568	NA	NA
2	189	"C:\Hannah's FYP\Black10_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	545	2	0	25	"Incon"	6.30078579466324	6.30078579466324	545	NA	NA
2	190	"C:\Hannah's FYP\Black17_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	538	1	0	25	"Con"	6.28785856016178	6.28785856016178	538	NA	NA
2	191	"C:\Hannah's FYP\White4_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	614	1	0	25	"Incon"	6.41999492814714	6.41999492814714	614	NA	NA
2	192	"C:\Hannah's FYP\Black15_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	598	2	0	25	"Incon"	6.39359075395063	6.39359075395063	598	NA	NA
2	1	"C:\Hannah's FYP\White8_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	559	2	0	26	"Con"	6.3261494731551	6.3261494731551	559	NA	NA
2	2	"C:\Hannah's FYP\Black8_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	560	2	0	26	"Incon"	6.32793678372919	6.32793678372919	560	NA	NA
2	3	"C:\Hannah's FYP\Black12_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	570	2	0	26	"Incon"	6.3456363608286	6.3456363608286	570	NA	NA
2	4	"C:\Hannah's FYP\Black20_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	551	1	0	26	"Con"	6.31173480915291	6.31173480915291	551	NA	NA
2	5	"C:\Hannah's FYP\White15_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	498	1	0	26	"Incon"	6.21060007702465	6.21060007702465	498	NA	NA
2	6	"C:\Hannah's FYP\White23_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	451	2	0	26	"Con"	6.11146733950268	6.11146733950268	451	NA	NA
2	7	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	554	1	0	26	"Con"	6.31716468674728	6.31716468674728	554	NA	NA
2	8	"C:\Hannah's FYP\Black19_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	436	1	0	26	"Con"	6.07764224334903	6.07764224334903	436	NA	NA
2	9	"C:\Hannah's FYP\White21_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	448	2	0	26	"Con"	6.10479323241498	6.10479323241498	448	NA	NA
2	10	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	568	1	0	26	"Incon"	6.34212141872115	6.34212141872115	568	NA	NA
2	11	"C:\Hannah's FYP\White2_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	577	1	0	26	"Incon"	6.3578422665081	6.3578422665081	577	NA	NA
2	12	"C:\Hannah's FYP\White14_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	552	2	0	26	"Con"	6.31354804627709	6.31354804627709	552	NA	NA
2	13	"C:\Hannah's FYP\Black4_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	466	2	0	26	"Incon"	6.14418563412565	6.14418563412565	466	NA	NA
2	14	"C:\Hannah's FYP\White22_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	553	2	0	26	"Con"	6.31535800152233	6.31535800152233	553	NA	NA
2	15	"C:\Hannah's FYP\White4_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	467	2	0	26	"Con"	6.1463292576689	6.1463292576689	467	NA	NA
2	16	"C:\Hannah's FYP\Black15_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	505	2	0	26	"Incon"	6.22455842927536	6.22455842927536	505	NA	NA
2	17	"C:\Hannah's FYP\White3_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	502	1	0	26	"Incon"	6.21860011969173	6.21860011969173	502	NA	NA
2	18	"C:\Hannah's FYP\White9_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	427	2	0	26	"Con"	6.05678401322862	6.05678401322862	427	NA	NA
2	19	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	491	1	0	26	"Incon"	6.19644412779452	6.19644412779452	491	NA	NA
2	20	"C:\Hannah's FYP\White3_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	552	1	0	26	"Incon"	6.31354804627709	6.31354804627709	552	NA	NA
2	21	"C:\Hannah's FYP\White17_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	531	1	0	26	"Incon"	6.27476202124194	6.27476202124194	531	NA	NA
2	22	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	436	1	0	26	"Con"	6.07764224334903	6.07764224334903	436	NA	NA
2	23	"C:\Hannah's FYP\Black1_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	515	1	0	26	"Con"	6.24416690066374	6.24416690066374	515	NA	NA
2	24	"C:\Hannah's FYP\White18_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	452	1	0	26	"Incon"	6.11368217983223	6.11368217983223	452	NA	NA
2	25	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	467	1	0	26	"Incon"	6.1463292576689	6.1463292576689	467	NA	NA
2	26	"C:\Hannah's FYP\Black22_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	478	1	0	26	"Con"	6.16961073249146	6.16961073249146	478	NA	NA
2	27	"C:\Hannah's FYP\Black23_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	513	2	0	26	"Incon"	6.24027584517077	6.24027584517077	513	NA	NA
2	28	"C:\Hannah's FYP\Black10_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	526	2	0	26	"Incon"	6.26530121273771	6.26530121273771	526	NA	NA
2	29	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	538	1	0	26	"Incon"	6.28785856016178	6.28785856016178	538	NA	NA
2	30	"C:\Hannah's FYP\White10_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	509	2	0	26	"Con"	6.23244801655052	6.23244801655052	509	NA	NA
2	31	"C:\Hannah's FYP\White13_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	530	1	0	26	"Incon"	6.27287700654617	6.27287700654617	530	NA	NA
2	32	"C:\Hannah's FYP\Black10_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	566	2	0	26	"Incon"	6.33859407820318	6.33859407820318	566	NA	NA
2	33	"C:\Hannah's FYP\Black20_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	492	2	0	26	"Incon"	6.19847871649231	6.19847871649231	492	NA	NA
2	34	"C:\Hannah's FYP\Black24_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	518	2	0	26	"Incon"	6.24997524225948	6.24997524225948	518	NA	NA
2	35	"C:\Hannah's FYP\Black21_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	551	1	0	26	"Con"	6.31173480915291	6.31173480915291	551	NA	NA
2	36	"C:\Hannah's FYP\Black18_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	897	1	0	26	"Con"	6.7990558620588	6.79569372611357	847.681554098489	NA	NA
2	37	"C:\Hannah's FYP\White16_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	565	1	0	26	"Incon"	6.33682573114644	6.33682573114644	565	NA	NA
2	38	"C:\Hannah's FYP\Black7_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	654	1	0	26	"Con"	6.4831073514572	6.4831073514572	654	NA	NA
2	39	"C:\Hannah's FYP\White20_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	576	1	0	26	"Incon"	6.35610766069589	6.35610766069589	576	NA	NA
2	40	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	594	1	0	26	"Con"	6.38687931936265	6.38687931936265	594	NA	NA
2	41	"C:\Hannah's FYP\Black18_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	667	1	0	26	"Con"	6.50279004591562	6.50279004591562	667	NA	NA
2	42	"C:\Hannah's FYP\Black16_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	497	1	0	26	"Con"	6.20859002609663	6.20859002609663	497	NA	NA
2	43	"C:\Hannah's FYP\White19_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	580	1	0	26	"Incon"	6.36302810354046	6.36302810354046	580	NA	NA
2	44	"C:\Hannah's FYP\Black12_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	477	1	0	26	"Con"	6.16751649088834	6.16751649088834	477	NA	NA
2	45	"C:\Hannah's FYP\White10_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	492	2	0	26	"Con"	6.19847871649231	6.19847871649231	492	NA	NA
2	46	"C:\Hannah's FYP\White11_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	521	2	0	26	"Con"	6.25575004175337	6.25575004175337	521	NA	NA
2	47	"C:\Hannah's FYP\White4_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	645	1	0	26	"Incon"	6.46925031679577	6.46925031679577	645	NA	NA
2	48	"C:\Hannah's FYP\White19_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	578	2	0	26	"Con"	6.35957386867238	6.35957386867238	578	NA	NA
2	49	"C:\Hannah's FYP\Black16_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	459	2	0	26	"Incon"	6.12905021006055	6.12905021006055	459	NA	NA
2	50	"C:\Hannah's FYP\White14_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	414	2	0	26	"Con"	6.02586597382531	6.02586597382531	414	NA	NA
2	51	"C:\Hannah's FYP\Black21_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	524	2	0	26	"Incon"	6.26149168432104	6.26149168432104	524	NA	NA
2	52	"C:\Hannah's FYP\White4_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	536	1	0	26	"Incon"	6.2841341610708	6.2841341610708	536	NA	NA
2	53	"C:\Hannah's FYP\Black4_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	691	1	0	26	"Con"	6.53813982376767	6.53813982376767	691	NA	NA
2	54	"C:\Hannah's FYP\Black3_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	518	2	0	26	"Incon"	6.24997524225948	6.24997524225948	518	NA	NA
2	55	"C:\Hannah's FYP\White5_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	450	2	0	26	"Con"	6.10924758276437	6.10924758276437	450	NA	NA
2	56	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	553	2	0	26	"Con"	6.31535800152233	6.31535800152233	553	NA	NA
2	57	"C:\Hannah's FYP\Black10_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	867	1	0	26	"Con"	6.76503897678054	6.76503897678054	847.681554098489	NA	NA
2	58	"C:\Hannah's FYP\Black3_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	616	2	0	26	"Incon"	6.42324696353352	6.42324696353352	616	NA	NA
2	59	"C:\Hannah's FYP\White7_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	520	1	0	26	"Incon"	6.25382881157547	6.25382881157547	520	NA	NA
2	60	"C:\Hannah's FYP\Black2_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	596	1	0	26	"Con"	6.39024066706535	6.39024066706535	596	NA	NA
2	61	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	485	2	0	26	"Incon"	6.18414889093748	6.18414889093748	485	NA	NA
2	62	"C:\Hannah's FYP\Black9_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	450	2	0	26	"Incon"	6.10924758276437	6.10924758276437	450	NA	NA
2	63	"C:\Hannah's FYP\Black6_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	585	1	0	26	"Con"	6.37161184723186	6.37161184723186	585	NA	NA
2	64	"C:\Hannah's FYP\White23_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	606	1	0	26	"Incon"	6.40687998606931	6.40687998606931	606	NA	NA
2	65	"C:\Hannah's FYP\Black8_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	540	1	0	26	"Con"	6.29156913955832	6.29156913955832	540	NA	NA
2	66	"C:\Hannah's FYP\Black22_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	516	2	0	26	"Incon"	6.24610676548156	6.24610676548156	516	NA	NA
2	67	"C:\Hannah's FYP\Black10_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	625	1	0	26	"Con"	6.4377516497364	6.4377516497364	625	NA	NA
2	68	"C:\Hannah's FYP\White19_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	470	2	0	26	"Con"	6.1527326947041	6.1527326947041	470	NA	NA
2	69	"C:\Hannah's FYP\White24_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	668	1	0	26	"Incon"	6.50428817353665	6.50428817353665	668	NA	NA
2	70	"C:\Hannah's FYP\Black13_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	489	2	0	26	"Incon"	6.19236248947487	6.19236248947487	489	NA	NA
2	71	"C:\Hannah's FYP\Black6_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	710	2	0	26	"Incon"	6.56526497003536	6.56526497003536	710	NA	NA
2	72	"C:\Hannah's FYP\White12_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	506	2	0	26	"Con"	6.22653666928747	6.22653666928747	506	NA	NA
2	73	"C:\Hannah's FYP\Black2_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	503	2	0	26	"Incon"	6.22059017009974	6.22059017009974	503	NA	NA
2	74	"C:\Hannah's FYP\White21_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	632	1	0	26	"Incon"	6.44888939414686	6.44888939414686	632	NA	NA
2	75	"C:\Hannah's FYP\Black17_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	446	2	0	26	"Incon"	6.10031895202006	6.10031895202006	446	NA	NA
2	76	"C:\Hannah's FYP\White12_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	453	2	0	26	"Con"	6.11589212548303	6.11589212548303	453	NA	NA
2	77	"C:\Hannah's FYP\White14_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	544	1	0	26	"Incon"	6.29894924685594	6.29894924685594	544	NA	NA
2	78	"C:\Hannah's FYP\Black1_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	1019	2	0	26	"Incon"	6.92657703322272	6.79569372611357	847.681554098489	NA	NA
2	79	"C:\Hannah's FYP\White16_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	474	1	0	26	"Incon"	6.16120732169508	6.16120732169508	474	NA	NA
2	80	"C:\Hannah's FYP\Black5_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	376	2	0	26	"Incon"	5.92958914338989	5.92958914338989	376	NA	NA
2	81	"C:\Hannah's FYP\White15_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	554	2	0	26	"Con"	6.31716468674728	6.31716468674728	554	NA	NA
2	82	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	514	1	0	26	"Con"	6.24222326545517	6.24222326545517	514	NA	NA
2	83	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	591	1	0	26	"Incon"	6.3818160174061	6.3818160174061	591	NA	NA
2	84	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	431	2	0	26	"Con"	6.06610809010375	6.06610809010375	431	NA	NA
2	85	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	536	1	0	26	"Con"	6.2841341610708	6.2841341610708	536	NA	NA
2	86	"C:\Hannah's FYP\Black23_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	416	2	0	26	"Incon"	6.03068526026126	6.03068526026126	416	NA	NA
2	87	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	385	2	0	26	"Incon"	5.95324333428778	5.95324333428778	385	NA	NA
2	88	"C:\Hannah's FYP\Black6_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	467	2	0	26	"Incon"	6.1463292576689	6.1463292576689	467	NA	NA
2	89	"C:\Hannah's FYP\Black20_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	916	2	0	26	"Incon"	6.82001636467413	6.79569372611357	847.681554098489	NA	NA
2	90	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	396	1	0	26	"Incon"	5.98141421125448	5.98141421125448	396	NA	NA
2	91	"C:\Hannah's FYP\Black8_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	459	2	0	26	"Incon"	6.12905021006055	6.12905021006055	459	NA	NA
2	92	"C:\Hannah's FYP\White24_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	578	1	0	26	"Incon"	6.35957386867238	6.35957386867238	578	NA	NA
2	93	"C:\Hannah's FYP\White11_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	532	1	0	26	"Incon"	6.27664348934164	6.27664348934164	532	NA	NA
2	94	"C:\Hannah's FYP\White6_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	495	2	0	26	"Con"	6.20455776256869	6.20455776256869	495	NA	NA
2	95	"C:\Hannah's FYP\Black24_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	498	2	0	26	"Incon"	6.21060007702465	6.21060007702465	498	NA	NA
2	96	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	488	2	0	26	"Incon"	6.19031540585315	6.19031540585315	488	NA	NA
